"prod_id","prod_cd","prod_desc","prod_level8_desc","prod_level7_desc","prod_level6_desc","prod_level5_desc","prod_level4_desc","prod_level3_desc","prod_level2_desc","prod_level1_desc","prod_level0_desc"
"6589","MBB_DRBHPERP19","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6431","IPMF","MUDHARABAH INTERBANK INVESTMENT PLACED","","","","","FI","Interbank Placement","Assets","On Balance Sheet","All Product"
"6021","ECR-POST","SUB BILLS DISCOUNTED-POST","","","Post","Export Credit Refinancing","Trade","Loans And Advances","Assets","On Balance Sheet","All Product"
"6635","MIM_MIMQOPP","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5903","E004_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5615","92_OD","PETRONAS D/L-FSMI2","","","BNM","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6839","R3","NEW ENTREPRENEURS FUND (NEF)","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6467","IVCD","ISLAMIC NCD REVERSED REPO","","","","","Reverse REPO","Investments","Assets","On Balance Sheet","All Product"
"6648","MYR_DEPO_CD","MYR INTERBK DEPOSIT","","","","","Short Term Deposit","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"6629","MIM_MAMFIINA","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5512","49_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6622","MIM_MAMBLUE","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6877","RSMI","REHAB FUND FOR SMALL MEDIUM INDUSTRY","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"5737","B79","SME PBF OTHER PROPERTY","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5224","00_OTHLNS","NO FACILITY","","","","Others","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5939","E18","ASAS - AMAMAH SAHAM SELANGOR","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5676","AMINVEST_AMINC2","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5487","401","AMEX CORPORATE GREEN","","Green","Amex","Charge Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"6143","H11","DIBS HOUSING FIN-I","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5777","C11","MOVING-IN ASSISTANCE","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6650","MYR_IB_CAL_220","MYR INTERBANK CALL MONEY","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6852","R41","SPECIAL RELIEF FACILITY","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5712","B36","INDUS3COMM WORKING CAP I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5230","012","MFB EXECCARD","","","Others","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"390243","B72","MAXIPLAN I MOR","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6185","H33_OTHMORT","BBA TERM FINANCING-I","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6227","H72","EDUCATION-I (OVERSEAS)","","","","Others","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5405","147_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6061","FNCD_140","FLOATING RATE CD ISSUED","","","","Long Term - Floating","NID Purchased","Investments","Assets","On Balance Sheet","All Product"
"6711","OSKUOB_OSKKSF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5268","04_OD","NPGS","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6778","Q26","FGS-3F-SCH","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6101","G11","ASB LOAN SCHEME B","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6837","R28","SCHEME B - UNBANKED","","","","Microfinance","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6734","PHEIM_PHDM","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6347","IP01_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6099","G1","HOUSING LOAN (STAFF RATE)","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6178","H29_SHPHSE","PENSIONER FINANCING-I","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6774","Q22","FGS-FSMI2","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6513","LT_NID_220","LONG TERM NID","","","","Long Term - Fixed","NID Issued","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6568","MBB_CBAAU2020","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5594","84_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5266","046","MAYBANK 2 MASTERCARD GOLD","","Gold","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"7083","X1_OTHMORT","ISTISNA WA IJARAH-I","","","Other Mortgage Loan","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6797","Q44","PETRONAS DEALERS-ENHANCER","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6715","OSKUOB_OSKRF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5243","025","MASTERCARD IKHWAN GOLD","","Gold","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"6181","H32","CO-OPERATIVE-I","","","Salary","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5241","023","VISA IKHWAN PLATINUM","","Platinum","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"6429","IPFR","ISLAMICSHORT TERM REVOLVING CREDIT","","","","","Short Term Revolving Credit","Loans And Advances","Assets","On Balance Sheet","All Product"
"6458","ISM2","ISLAMIC FSMI 2 DEPOSIT MONEY MARKET","","","","","","Government Aided Fund","Liabilities","On Balance Sheet","All Product"
"390182","AMINVEST_AMGDMYR","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5796","C3","MAXI HOME EXTRA (PURCHASE)","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5550","65_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5857","D010_CASH","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"7102","ZCLC","CORPORATE BONDS","","","Bonds","Foreign Currency","Securities","Investments","Assets","On Balance Sheet","All Product"
"5506","46_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"390184","B77","MAXIPLAN III DSR","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6511","LTFX","LONG TERM FX","","","","","","Forward","Forex","Off Balance Sheet","All Product"
"5914","E018_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6444","IRNL","ISLAMIC NCD PURCHASED REPO","","","","","REPO","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6267","HDBS_HWDI","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6772","Q20","SPECIAL RELIEF GUARANTEE FACILITY (SRGF)","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5695","B20","JUMPSTART","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5369","130_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6814","QARD_LN","RPSIA - INTERBANK PLACEMENT","","","","","","Interbank Placement","Assets","On Balance Sheet","All Product"
"6608","MBB_SMCGPPERP","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5529","57_OD","REFINANCING FLEXILINK","","","Other Mortgage Loan","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6980","T29","NEF2-I SME PBF","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5388","13_OD","MAXISHOP","","","Shophouse","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5571","73_OD","BBA Home Financing-i","","","Housing","Mortgage","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"7081","X1_MORT","ISTISNA WA IJARAH-I","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7037","W1","SME CLEAN FINANCING-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6992","T6","PROSPER-I(GTEE SCH FOR BUMIPUTRA RETAIL BUSS)","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5432","20_OD","CONTRACT PLUS","","","Other Personal Loan","Personal","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5710","B34","PETRONAS DEALERS FINANCING","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6124","G6","PERSONAL COMPUTER LOAN","","","Other Personal Loan","Personal","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5346","120_OD","DSF-LUB DAGANGAN","","","","Business","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"5899","DTMV","DEPOSIT TAKEN;MONEY MARKET VARIABLE","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6042","FC_DEPO","FC INTERBK BORROWING","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6326","IFWD","IFX FORWARD DEAL","","","","","","Forward","Forex","Off Balance Sheet","All Product"
"6812","QARDFC_LN","QARD FCY PLACEMENT","","","","","","Interbank Placement","Assets","On Balance Sheet","All Product"
"5611","90_OD","SHELL D/L-ENHANCER","","","CGC","Government Aided Schemes","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6681","NIDC_220","NEGOTIABLE INSTRUMENT DEBT CERT","","","","","NID Issued","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"5590","82_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6875","RRPD","PDS REVERSED REPO-MM PLACED FIXED","","","","","Reverse REPO","Investments","Assets","On Balance Sheet","All Product"
"5855","D008_CASH","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5897","DTMF","DEPOSIT TAKEN;MONEY MARKET FIXED","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"5287","091","MANCHESTER UNITED VISA INFINITE","","Premium","Visa","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5975","E57","DANA JOHOR SCH II","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6978","T27","PERODUA VENDOR FIN-NEF2-I","","","BNM","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6082","FRTL_220","FLOATING RATE TERM LOAN","","","","","Short Term Deposit","Treasury Deposits","Liabilities","On Balance Sheet","All Product"
"6526","M2","AMANAH SAHAM PAHANG (KUMIPA) SCH II","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6000","E80","AMANAH SAHAM BERSEPADU SCH II","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7060","W39","BRIDGING II-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"390283","J2","SAHAMKU","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6816","R002_CASH","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"5245","027","MASTER CARD PLATINIUM","","Platinum","Master","Credit Cards","Cards","Loans And Advances","Assets","On Balance Sheet","All Product"
"5407","148_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6999","TA_TABRIC","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6730","PCA_PREMIER-1","PREMIER CA - PREMIER-1","","","","","Savings","Customer Deposits","Liabilities","On Balance Sheet","All Product"
"7011","U1","ASB FINANCING-I","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"7039","W12","SKF HOME-i","","","Housing","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6450","ISCD_140","ISLAMIC COUPON DISCOUNT","","","","Zero Coupon","NID Purchased","Investments","Assets","On Balance Sheet","All Product"
"6793","Q40","SHELL DEALERS-FGS-NEF2","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6225","H69","ITPLUS-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6898","S28","GTFS-U-I (IJARAH)","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6997","TA_TAACCI","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"6732","PFX_MOPT","PROMISSORY FX MULTIPLE OPTION","","","","","","Spot","Forex","Off Balance Sheet","All Product"
"5966","E44","UTAMA SSSB","","","","Unit Trust","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"5630","99_SMF","SHARE MARGIN FINANCING","","","","SMF","OD","Loans And Advances","Assets","On Balance Sheet","All Product"
"6690","OBCS","OUTWARD COLLECTION SUBBILL","","","","","","Bill Of Collection","Trade","Off Balance Sheet","All Product"
"6915","S43","PETRONAS DEALERS-FGS-NEF2-I","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6490","L19","FCOPF-i STAFF SHOPHOUSE FIN","","","Shophouse","Mortgage","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6425","IP97_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6284","HLG_HLGAPDF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"5918","E022_ESOS","SHARE MARGIN FINANCING","","","","","","","SMF","Off Balance Sheet","All Product"
"6040","FCS_GOVF","FC SECURITIES-FOREIGN GOVERNMENT","","","Bonds","Foreign Currency","Securities","Investments","Assets","On Balance Sheet","All Product"
"6913","S41","SHELL DEALERS-ENHANCER-I","","","CGC","Government Aided Schemes","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
"6265","HDBS_HWCSF","UNIT TRUST FUND","","","","","UnitTrust","Loans And Advances","Assets","On Balance Sheet","All Product"
"7018","UMLC","USANCE MURABAHAH BILLS RCVBLE UNDER LC","","","","","","Usance Bills","Trade","Off Balance Sheet","All Product"
"6242","H87","PETRONAS DEALERS FINANCING-I","","","","Business","Term Loans","Loans And Advances","Assets","On Balance Sheet","All Product"
